doc_code,doc_label,document_family,source_file,raw_variable,normalized_variable_slug,probable_role,probable_entity,shape_type,source_origin,notes
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[num_voie_siege],num_voie_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[numero_rcs_societe_cedee],numero_rcs_societe_cedee,identité / qualification société,societe_cedee,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[prenom],prenom,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,president.adresse_personnelle_affichee,president_adresse_personnelle_affichee,adresse / localisation,president,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,president.civilite_affichage,president_civilite_affichage,identité / qualification personne,president,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,president.fonction,president_fonction,identité / qualification personne,president,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,president.nom,president_nom,identité / qualification personne,president,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,president.prenom,president_prenom,identité / qualification personne,president,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,president.ref_associe_index,president_ref_associe_index,à qualifier,president,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[profession],profession,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[qualite_associe],qualite_associe,à qualifier,associe,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,remuneration_president.date_fin_non_remuneree,remuneration_president_date_fin_non_remuneree,date / échéance,president,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,remuneration_president.type,remuneration_president_type,à qualifier,president,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,signature.date,signature_date,date / échéance,signature,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,signature.lieu,signature_lieu,signature / clôture,signature,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,signature.nombre_exemplaires,signature_nombre_exemplaires,montant / capital / titres,signature,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.capital_social,societe_capital_social,montant / capital / titres,société,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe_cible.denomination,societe_cible_denomination,identité / qualification personne,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe_cible.forme_sociale,societe_cible_forme_sociale,identité / qualification société,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe_cible.numero_rcs,societe_cible_numero_rcs,identité / qualification société,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe_cible.siege.adresse_affichee,societe_cible_siege_adresse_affichee,adresse / localisation,societe_cible,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe_cible.ville_rcs,societe_cible_ville_rcs,adresse / localisation,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.denomination,societe_denomination,identité / qualification personne,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.forme_juridique,societe_forme_juridique,à qualifier,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.profession,societe_profession,identité / qualification personne,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.siege.adresse_affichee,societe_siege_adresse_affichee,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.siege.cp,societe_siege_cp,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.siege.num_voie,societe_siege_num_voie,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.siege.ville,societe_siege_ville,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.siege.voie,societe_siege_voie,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.ville_rcs,societe_ville_rcs,adresse / localisation,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[valeur_nominale_part],valeur_nominale_part,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[ville_perso],ville_perso,adresse / localisation,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[ville_rcs],ville_rcs,adresse / localisation,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[ville_rcs_societe_cedee],ville_rcs_societe_cedee,adresse / localisation,societe_cedee,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[ville_siege],ville_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[voie_perso],voie_perso,adresse / localisation,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[voie_siege],voie_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.adresse_personnelle_affichee,actionnaire_unique_adresse_personnelle_affichee,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.adresse_personnelle.cp,actionnaire_unique_adresse_personnelle_cp,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.adresse_personnelle.num_voie,actionnaire_unique_adresse_personnelle_num_voie,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.adresse_personnelle.ville,actionnaire_unique_adresse_personnelle_ville,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.adresse_personnelle.voie,actionnaire_unique_adresse_personnelle_voie,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.civilite_affichage,actionnaire_unique_civilite_affichage,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.nom,actionnaire_unique_nom,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.prenom,actionnaire_unique_prenom,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
